"author","year","journal","species","other_var_name","other_var_value","other_var_units","label","label_class","label_depth","label_pool","date","season","plot","d18O_permil_source","d2H_permil_source","OBS1","OBS2","OBS3"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-6.89593,-60.1533,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.0543,-63.5249,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.76018,-69.6552,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-9.33937,-76.3985,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-10.009,-77.6245,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-11.2579,-87.7395,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-11.2941,-77.931,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-9.23077,-73.0268,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-10.6244,-83.7548,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-10.4796,-80.6897,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-10.5339,-78.2375,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-10.7873,-79.7701,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-10.8778,-84.3678,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-11.9457,-90.4981,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-12.2534,-88.046,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_75cm","soil","deep","bulk",99999999,"NA","NA",-12.5611,-94.1762,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-8.76018,-72.7203,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.2805,-80.6897,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.8054,-81.6092,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.8959,-79.4636,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.1131,-84.9808,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.457,-86.2069,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.457,-84.6743,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.276,-83.7548,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.7466,-88.046,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-12.3258,-90.8046,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-13.5385,-103.065,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-10.2262,-76.705,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-10.3529,-74.8659,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-10.9502,-83.4483,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-11.3665,-80.6897,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-11.3122,-80.9962,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-11.3122,-82.8352,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-11.2398,-81.6092,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-11.1312,-80.9962,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-12.4163,-91.1111,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Soil_150cm","soil","deep","bulk",99999999,"NA","NA",-15.4027,-115.632,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",0.506787,-3.44828,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",0.470588,-4.0613,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",0.307692,-4.0613,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-3.05882,-6.81992,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-3.11312,-8.04598,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-3.33032,-6.81992,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-2.95023,-16.0153,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-3.18552,-15.4023,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-3.09502,-15.4023,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-4.0362,-28.5824,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-4.1086,-31.0345,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-4.1448,-29.1954,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-7.40271,-52.7969,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-7.61991,-53.41,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-7.60181,-52.7969,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-9.75566,-70.5747,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-9.57466,-69.9617,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-9.90045,-70.5747,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-12.4706,-86.5134,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",99999999,"NA","NA",-12.6154,-86.5134,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",99999999,"NA","NA",-7.8371,-58.0077,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",99999999,"NA","NA",-7.51131,-58.9272,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",99999999,"NA","NA",-7.42081,-56.1686,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix psammophila","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",99999999,"NA","NA",-7.65611,-55.8621,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",1.199636,-10.1329,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",0.80404,-18.9642,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",0.494546,-8.93405,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-0.4797,-16.2591,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-0.26036,-27.2041,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-0.6563,-34.5146,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-1.63557,-19.6344,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-1.95956,-25.4221,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-1.86961,-23.5947,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-1.83312,-25.1147,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-2.73708,-23.6167,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_10cm","soil","shallow","bulk",99999999,"NA","NA",-2.60734,-37.91,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-2.95291,-28.1849,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-2.87891,-35.7876,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-3.14985,-36.4029,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-3.63835,-33.9818,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.12602,-35.2109,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.30647,-36.4322,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.90196,-40.4016,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.44933,-44.0404,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.41319,-44.0394,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-4.64806,-44.3496,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-6.43493,-54.4329,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_25cm","soil","shallow","bulk",99999999,"NA","NA",-7.08437,-59.6205,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-4.77326,-50.1322,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.0951,-65.4255,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.4562,-66.9556,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.43751,-69.6928,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-8.90684,-72.1381,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-9.0341,-68.7954,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-10.7475,-84.3521,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-10.9645,-83.7492,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_50cm","soil","deep","bulk",99999999,"NA","NA",-11.4701,-85.5871,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.0435,-80.3799,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-9.93613,-75.8144,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.6585,-78.2662,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-10.8382,-82.5293,"NA","NA","NA"
"Zhu_Yajuan",2016,"PLOS ONE","Salix cheilophila","not applicable",9999999,"not applicable","Soil_100cm","soil","deep","bulk",99999999,"NA","NA",-11.254,-82.2357,"NA","NA","NA"
